id,name,lat,lon,tipo
610774,"R. Margarida, 415",-23.529214,-46.66218,onibus
610820,"Av. Antártica, 213",-23.522676,-46.66875,onibus
610821,"Av. Lateral Do Viad. Antártica, 62",-23.522269,-46.668983,onibus
610833,"Av. Antártica, 575",-23.528875,-46.67602,onibus
610869,"Av. Nicolas Bôer, 510",-23.516262,-46.678889,onibus
614432,Baby Bariony C/B,-23.527608,-46.671511,onibus
614455,Pedro Corazza C/B,-23.515143,-46.689654,onibus
614508,"Av. Pres. Castelo Branco, 1000",-23.526423,-46.599844,onibus
614533,"R. Robert Bosch, 450",-23.522117,-46.671566,onibus
614534,"R. Robert Bosch, 469",-23.521946,-46.671596,onibus
614535,Av. Antártica,-23.522506,-46.668948,onibus
614537,R. Prof. Wilfrides Alves De Lima,-23.52735,-46.666781,onibus
614539,Av. Nicolas Bôer,-23.519816,-46.679389,onibus
614542,Terminal Barra Funda Lado Norte Plat. A,-23.525149,-46.666532,onibus
614543,Terminal Barra Funda Lado Norte Plat. A,-23.525157,-46.666352,onibus
614544,Terminal Barra Funda Lado Norte Plat. A,-23.525172,-46.666195,onibus
614546,Terminal Barra Funda Lado Norte Plat. A,-23.525176,-46.666035,onibus
614547,"Av. Antártica, 608",-23.528703,-46.676104,onibus
614548,Comendador Martinelli - C/B,-23.512135,-46.690321,onibus
614549,Comendador Martinelli - B/C,-23.512773,-46.690585,onibus
614550,Pedro Corazza - Plataforma 5,-23.514265,-46.690676,onibus
614552,"Av. Nicolas Bôer, 510",-23.516248,-46.679261,onibus
614560,Parada Extra C/B,-23.506404,-46.689026,onibus
614563,Av. Mário De Andrade,-23.52661,-46.666127,onibus
614566,R. Dr. Bento Teobaldo Ferraz,-23.524505,-46.670378,onibus
614567,"R. Dr. Edgard Theotonio Santana, 423",-23.515934,-46.676078,onibus
614568,Av. Mário De Andrade,-23.525749,-46.671321,onibus
614570,Ac. Via Lateral Vd. Pompeia,-23.522048,-46.679609,onibus
614571,"R. Júlio Gonzalez, 132",-23.526144,-46.671425,onibus
614572,"R. Tagipuru, 917",-23.527108,-46.669224,onibus
614573,"Av. Mq. De São Vicente, 1771",-23.519327,-46.675348,onibus
614574,"R. Gustav Willi Borghoff, 480",-23.524638,-46.67527,onibus
614578,"Pça. Pascoal Martins, 54",-23.518844,-46.674723,onibus
614581,"R. Pe. Antônio Tomás, 144",-23.527211,-46.677399,onibus
614583,Terminal Barra Funda Lado Sul Plat. B,-23.526276,-46.66727,onibus
614584,Parada 2 - Quirino Dos Santos - B/C,-23.522158,-46.663299,onibus
614586,"R. Gustav Willi Borghoff, 480",-23.524509,-46.675117,onibus
614590,"Ac. Via Lateral Vd. Pompeia, 150",-23.522776,-46.679312,onibus
706304,"Av. Paulista, 900",-23.5659,-46.650929,onibus
706308,Parada Avenida Paulista,-23.566211,-46.648198,onibus
706309,Parada Cincinato Braga,-23.565941,-46.647922,onibus
706310,Parada Treze De Maio,-23.563945,-46.646421,onibus
706311,Parada Treze De Maio,-23.563731,-46.646118,onibus
706319,Parada Treze De Maio,-23.569805,-46.644035,onibus
706320,"R. Treze De Maio, 1855",-23.569846,-46.6438,onibus
706322,Parada Treze De Maio,-23.566288,-46.644605,onibus
706325,Parada 14 Bis B/C,-23.555934,-46.650112,onibus
706334,Parada 14 Bis C/B,-23.555608,-46.649766,onibus
706357,"R. Cincinato Braga, 144",-23.569313,-46.644804,onibus
706361,"R. Rui Barbosa, 333",-23.558383,-46.645243,onibus
706367,"R. Antônio Carlos, 196",-23.557171,-46.657021,onibus
706372,Pça. D. Orione,-23.560311,-46.645559,onibus
706376,"Av. Brig. Luís Antônio, 1167",-23.559694,-46.642622,onibus
706377,"Av. Brig. Luís Antônio, 931",-23.557922,-46.641096,onibus
809564,"R. Pe. Adelino, 1119",-23.543841,-46.583066,onibus
809671,"R. Serra Da Bocaina, 320",-23.546475,-46.588252,onibus
809675,"Av. Álvaro Ramos, 779",-23.544156,-46.586279,onibus
810534,"Av. Ariston De Azevedo, 75",-23.528195,-46.601933,onibus
810536,"Pça. Gen. Humberto Souza Mello, 56",-23.530694,-46.602342,onibus
810550,"R. Herval, 715",-23.540606,-46.588469,onibus
810556,"R. Serra Da Bocaina, 126",-23.546963,-46.590586,onibus
810563,R. David Zeiger,-23.547253,-46.579971,onibus
810583,"R. S. Leopoldo, 308",-23.540884,-46.599837,onibus
810586,"R. Paulo Andrighetti, 55",-23.529035,-46.603469,onibus
810588,"Pça. Gen. Humberto Souza Mello, 893",-23.53034,-46.603067,onibus
810590,Terminal Metrô Belém (sul) Pl. D,-23.543289,-46.589189,onibus
810591,"R. Júlio Cesar Da Silva, 72",-23.538214,-46.605602,onibus
810592,"Pça. Mj. Guilherme Rudge, 59",-23.537436,-46.588989,onibus
810593,"R. Itaqueri, 1122",-23.556723,-46.588605,onibus
810601,"R. Herval, 1011",-23.540132,-46.585778,onibus
810602,"R. Sta. Rita, 56",-23.53337,-46.612293,onibus
810604,"Av. Cdssa. Elisabeth De Robiano, 1256",-23.52732,-46.565489,onibus
810605,"R. Behring, 236",-23.536282,-46.60572,onibus
810606,"R. Pimenta Bueno, 70",-23.537352,-46.588048,onibus
810607,"R. Ulisses Cruz, 85",-23.53462,-46.584707,onibus
810608,"R. Cons. Cotegipe, 101",-23.538411,-46.592581,onibus
810610,"R. Pe. Adelino, 273",-23.545368,-46.591179,onibus
810612,"Av. Alcântara Machado, 4290",-23.542954,-46.584677,onibus
810613,"R. Pe. Adelino, 855",-23.544356,-46.585917,onibus
810614,"Av. Guilherme Cotching, 133",-23.529256,-46.598113,onibus
910689,"R. Barra Do Tibagi, 1090",-23.525761,-46.647656,onibus
910768,"R. Prates, 898",-23.526231,-46.634803,onibus
910776,"Av. Do Estado, 5854",-23.558956,-46.615204,onibus
910777,Luz,-23.535297,-46.634703,onibus
910792,"R. Guarani, 368",-23.527804,-46.637215,onibus
910794,"R. Vítor Airosa, 131",-23.527741,-46.626775,onibus
910795,"R. Guaporé, 385",-23.523561,-46.626543,onibus
910800,Parada Rudge C/B,-23.52418,-46.64986,onibus
910803,"R. Neves De Carvalho, 780",-23.518982,-46.650258,onibus
910804,"R. Guarani, 56",-23.528769,-46.634406,onibus
910808,"R. Jorge Velho, 122",-23.527111,-46.632329,onibus
910809,"R. Silva Pinto, 387",-23.52802,-46.638926,onibus
910810,"R. Visc. De Taunay, 610",-23.52207,-46.649443,onibus
910811,"R. Anhaia, 955",-23.522139,-46.646257,onibus
910813,"Av. Santos Dumont, 1318",-23.516163,-46.629538,onibus
910816,"R. Júlio Conceição, 569",-23.527608,-46.641574,onibus
910817,"R. Barra Do Tibagi, 810",-23.524926,-46.645837,onibus
910818,"R. Anhaia, 1321",-23.519261,-46.647887,onibus
910819,"R. José Paulino, 880",-23.526766,-46.641281,onibus
910820,Pça. Da Luz,-23.534636,-46.635022,onibus
910821,"R. Da Graça, 427",-23.527451,-46.639807,onibus
910822,Tea,-23.517704,-46.629774,onibus
1009884,Parada 1/2/3 - Concórdia,-23.542172,-46.615544,onibus
1009889,"R. Visc. De Abaete, 79",-23.54061,-46.61461,onibus
1009966,Piratininga,-23.544882,-46.619576,onibus
1010053,Brás,-23.545582,-46.616314,onibus
1010054,Brás,-23.547751,-46.616127,onibus
1010076,"Av. Alcântara Machado, 773",-23.552358,-46.617495,onibus
1010082,"R. Da Figueira, 249",-23.547258,-46.626488,onibus
1010092,Parada Caetano Pinto,-23.546153,-46.622181,onibus
1010093,Parada Piratininga,-23.545098,-46.62006,onibus
1010097,"R. Dr. Ricardo Gonçalves, 240",-23.538669,-46.613832,onibus
1010100,Gasômetro,-23.544272,-46.623178,onibus
1010101,Av. Do Estado,-23.540113,-46.627476,onibus
1010102,"Av. Do Estado, 2269",-23.534749,-46.625052,onibus
1010103,"R. Do Hipódromo, 39",-23.5409,-46.612637,onibus
1010105,"R. João Teodoro, 808",-23.534377,-46.624791,onibus
1010107,"Av. Alcântara Machado, 91",-23.551551,-46.624211,onibus
1113263,"R. Inácio Xavier De Carvalho, 269",-23.47525,-46.677243,onibus
1113267,"Av. Dep. Cantidio Sampaio, 140",-23.473512,-46.67108,onibus
1113437,"Av. Inajar De Souza, 5476",-23.462746,-46.67282,onibus
1113554,"R. Parapuã, 1096",-23.475064,-46.690254,onibus
1113914,"R. Eduardo Costa, 190",-23.448298,-46.697022,onibus
1113915,"R. Domingos Arevalo, 771",-23.447419,-46.696996,onibus
1113919,"R. Feliciano Malábia, 50",-23.450811,-46.696982,onibus
1113942,"Av. Dep. Cantidio Sampaio, 5647",-23.441784,-46.707442,onibus
1114016,"Av. Elísio Teixeira Leite, 4526",-23.460815,-46.715267,onibus
1114034,"Av. Manoel Bolivar, 313",-23.457648,-46.69971,onibus
1114044,"R. Alfredo Lucio, 170",-23.458668,-46.695115,onibus
1114051,"R. Do Outono, 706",-23.461325,-46.692919,onibus
1114053,"R. Joaquim Ferreira Da Rocha, 1175",-23.464974,-46.694209,onibus
1114071,"R. Joaquim Ferreira Da Rocha, 738",-23.467756,-46.690961,onibus
1114073,"R. Joaquim Ferreira Da Rocha, 491",-23.468798,-46.689397,onibus
1114076,"R. Rosalvo José Da Silva, 134",-23.456784,-46.702963,onibus
1114080,"R. Aurélio Brasil Ribeiro, 271",-23.456978,-46.700826,onibus
1114085,"R. Domingos Vega, 718",-23.46316,-46.701279,onibus
1114089,"R. Rodolfo Pereira Lima, 156",-23.45825,-46.697494,onibus
1114115,"Estr. Lázaro Amâncio De Barros, 309",-23.466635,-46.694673,onibus
1114173,R. Aparecida Do Taboado,-23.4619,-46.713199,onibus
1114189,"R. Raimundo Carneiro, 194",-23.456102,-46.700521,onibus
1114190,"R. Aurélio Brasil Ribeiro, 352",-23.456442,-46.702133,onibus
1114208,"R. Rodolfo Pereira Lima, 521",-23.457514,-46.696333,onibus
1114239,"R. Aurélio Brasil Ribeiro, 565",-23.459034,-46.701768,onibus
1114241,"Av. Dep. Cantidio Sampaio, 4306",-23.452432,-46.699888,onibus
1114244,"R. Manoel Nascimento Pinto, 65",-23.462127,-46.688563,onibus
1114247,"Av. Dep. Cantidio Sampaio, 1111",-23.467738,-46.677927,onibus
1114248,"R. Jorge Pires Ramalho, 345",-23.46131,-46.698786,onibus
1114249,"R. João Pinto De Oliveira, 156",-23.461631,-46.690894,onibus
1114252,"R. Carlos Marighella, 115",-23.462613,-46.681533,onibus
1114253,"R. Henry Charles Potel, 714",-23.471484,-46.67769,onibus
1114254,"R. Rosalvo José Da Silva, 137",-23.456957,-46.702888,onibus
1114255,"R. Braço Do Norte, 128",-23.460761,-46.709564,onibus
1114256,"R. Flores De Goiás, 145",-23.458216,-46.707932,onibus
1114257,"R. Lagoa Da Serra, 90",-23.458966,-46.709415,onibus
1114258,"R. Sítio D'abadia, 160",-23.459512,-46.709792,onibus
1114259,"R. Sítio D'abadia, 78",-23.460389,-46.708628,onibus
1114260,"R. Aparecida Do Taboado, 297",-23.461272,-46.711172,onibus
1114261,"R. Alto Tocantins, 133",-23.460789,-46.710816,onibus
1114262,"R. Pe. Achilles Silvestre, 14",-23.460799,-46.712544,onibus
1114263,"Av. Guilherme De Almeida, 258",-23.467164,-46.681042,onibus
1114265,"R. Henry Charles Potel, 859",-23.470202,-46.677192,onibus
1114266,"Av. Dep. Cantidio Sampaio, 789",-23.47051,-46.67635,onibus
1114267,R. Ilha De Itaparica,-23.453188,-46.707211,onibus
1114269,"R. Talha Mar, 11",-23.45284,-46.699412,onibus
1114270,"R. Cirilo Correia, 36",-23.44667,-46.699579,onibus
1114271,"R. Fortunato Devoto, 41",-23.449545,-46.696064,onibus
1114273,"R. Itaipava, 1",-23.464761,-46.694758,onibus
1114274,"R. Benedito Egídio Barbosa, 45",-23.459977,-46.698054,onibus
1114275,"R. Pajuçara, 161",-23.468041,-46.683132,onibus
1114276,"R. Paramirim, 1116",-23.466262,-46.689342,onibus
1114277,"R. Rodolfo Pereira Lima, 215",-23.458033,-46.697546,onibus
1114278,"R. Paulo Limoeiro, 8",-23.457423,-46.696345,onibus
1114279,R. Luís José Junqueira Freire,-23.472566,-46.683246,onibus
1114283,"R. Manoel Aquilino Dos Santos, 1000",-23.455884,-46.678386,onibus
1114285,R. Classicismo,-23.477905,-46.685878,onibus
1114286,"R. Rosa Alboni, 57",-23.45676,-46.684917,onibus
1114287,"Av. Dep. Cantidio Sampaio, 140",-23.473473,-46.67113,onibus
1114288,"R. Rosa Alboni, 51",-23.455741,-46.68347,onibus
1114289,"Estr. Lázaro Amâncio De Barros, 272",-23.466743,-46.694662,onibus
1114296,"R. Emílio Castro, 423",-23.448241,-46.699265,onibus
1114297,"R. Emílio Castro, 422",-23.448284,-46.699173,onibus
1114298,"R. Emílio Castro, 39",-23.450413,-46.697844,onibus
1114299,"R. Emílio Castro, 48",-23.450362,-46.697927,onibus
1114300,"R. Daniel Cerri, 304",-23.447262,-46.698691,onibus
1114301,"R. Emílio Castro, 307",-23.449186,-46.699261,onibus
1114303,"R. Domingos Vega, 88",-23.467654,-46.697961,onibus
1114304,"R. Aparecida Do Taboado, 1096",-23.457405,-46.705718,onibus
1114305,"R. Aparecida Do Taboado, 1121",-23.457606,-46.705847,onibus
1114306,"Estr. Da Cachoeira, 500",-23.455771,-46.706198,onibus
1114308,"Estr. Da Cachoeira, 131",-23.457012,-46.705823,onibus
1114309,"Estr. Da Cachoeira, 79",-23.456675,-46.706011,onibus
1114310,"R. Br. De Santo Ângelo, 38",-23.475037,-46.689849,onibus
1114311,"R. Br. De Santo Ângelo, 55",-23.474942,-46.689991,onibus
1114312,"R. José Antônio Do Nascimento, 9",-23.459001,-46.678834,onibus
1114313,"R. Agenor Alves Meira, 320",-23.459005,-46.678041,onibus
1114314,"R. Agenor Alves Meira, 598",-23.457912,-46.680167,onibus
1114315,"R. Parapuã, 1135",-23.474838,-46.690242,onibus
1114318,"R. Nícia Coutinho Patrício, 490",-23.462998,-46.684952,onibus
1114319,"R. Nícia Coutinho Patrício, 515",-23.462989,-46.685015,onibus
1114320,"R. Nícia Coutinho Patrício, 89",-23.464975,-46.683523,onibus
1114322,"Av. José Da Natividade Saldanha, 108",-23.47349,-46.684195,onibus
1114323,"R. Nortelândia, 204",-23.452819,-46.687419,onibus
1114324,"R. Monte Alegre Do Sul, 1216",-23.439025,-46.708562,onibus
1114325,"R. Monte Alegre Do Sul, 1144",-23.439352,-46.709624,onibus
1114326,"R. Braço Do Norte, 50",-23.461504,-46.708422,onibus
1114327,"R. Feliciano Malábia, 287",-23.451353,-46.695853,onibus
1114328,"R. Feliciano Malábia, 304",-23.451403,-46.695976,onibus
1114331,"R. Geraldo Marino, 98",-23.453644,-46.692462,onibus
1114332,"R. Henriqueta Pantaleão, 59",-23.453605,-46.694917,onibus
1114333,"R. Antônio Rocha Mattos Filho, 18",-23.452288,-46.694455,onibus
1114334,"Av. Dep. Cantidio Sampaio, 3433",-23.455741,-46.692926,onibus
1114335,R. A,-23.451507,-46.67678,onibus
1114336,R. A,-23.45137,-46.677034,onibus
1114337,"R. Firminópolis, 646",-23.450486,-46.687552,onibus
1114339,"R. Emílio Castro, 541",-23.447268,-46.699146,onibus
1114340,"Av. Dep. Cantidio Sampaio, 4354",-23.451901,-46.700008,onibus
1114341,"R. Itatiba Do Sul, 474",-23.451234,-46.686916,onibus
1114343,"R. Virajubá, 163",-23.467443,-46.689957,onibus
1114344,"R. Bernardo De Vera, 11",-23.455988,-46.681801,onibus
1114346,"R. Rendeira, 5",-23.452109,-46.68573,onibus
1114349,"Av. Dep. Cantidio Sampaio, 4595",-23.446137,-46.704822,onibus
1114355,"R. Frederico Lacroze, 198",-23.449597,-46.696938,onibus
1114358,R. Nícia Coutinho Patrício,-23.466199,-46.68264,onibus
1114359,"R. Daniel Cerri, 999",-23.446214,-46.69209,onibus
1114360,"R. Do Farol, 447",-23.466348,-46.690781,onibus
1114361,"Av. Dep. Cantidio Sampaio, 2775",-23.459585,-46.688285,onibus
1114362,"Av. Dep. Cantidio Sampaio, 2751",-23.459422,-46.688163,onibus
1114363,"R. Nícia Coutinho Patrício, 305",-23.464694,-46.683839,onibus
1114364,"R. Daniel Cerri, 1016",-23.446161,-46.691595,onibus
1114365,"R. Pe. Manoel Honorato, 280",-23.463692,-46.683568,onibus
1114366,"R. Pe. Manoel Honorato, 337",-23.463307,-46.684049,onibus
1114367,"Av. Gen. Penha Brasil, 2031",-23.457755,-46.675901,onibus
1114368,"R. Rodolfo Pereira Lima, 7",-23.459879,-46.697738,onibus
1114369,"R. Rodolfo Pereira Lima, 2",-23.459874,-46.697712,onibus
1114372,"Estr. Lázaro Amâncio De Barros, 1298",-23.459203,-46.698779,onibus
1114373,"Estr. Lázaro Amâncio De Barros, 1312",-23.459057,-46.698772,onibus
1114375,"R. Grumixa, 4391",-23.45159,-46.699927,onibus
1114376,"R. Emílio Castro, 320",-23.449155,-46.699059,onibus
1114377,"Av. Dep. Cantidio Sampaio, 6095",-23.440052,-46.708384,onibus
1114379,"R. Manoel Aquilino Dos Santos, 687",-23.455977,-46.68168,onibus
1114381,Av. João Paulo Primeiro,-23.492148,-46.690778,onibus
1206709,Parada Armando Fairbanks,-23.572107,-46.705635,onibus
1206717,Parada Caxingui,-23.569896,-46.713117,onibus
1206720,Parada Afonso Vaz,-23.569701,-46.716033,onibus
1206721,"Av. Corifeu De Azevedo Marques, 291",-23.570458,-46.717932,onibus
1206722,"Rod. Raposo Tavares, 181",-23.574716,-46.716748,onibus
1206730,"Av. Caxingui, 626",-23.574317,-46.712292,onibus
1206901,"R. Martinho Claro, 730",-23.576953,-46.723657,onibus
1206902,"R. Hugo Carotini, 281",-23.577453,-46.722506,onibus
1206904,"R. Martinho Claro, 450",-23.576151,-46.721709,onibus
1206908,"R. Domingos Barbieri, 193",-23.578374,-46.720609,onibus
1206909,"R. Domingos Barbieri, 150",-23.578598,-46.720483,onibus
1206916,"Av. Eliseu De Almeida, 1630",-23.584326,-46.727924,onibus
1206957,"Ac. Acesso, 628",-23.584011,-46.736703,onibus
1206959,"R. Ari Aps, 80",-23.584908,-46.739914,onibus
1207005,"Av. Eng. Heitor Antônio Eiras Garcia, 363",-23.574858,-46.739511,onibus
1207013,Parada Cel. Camisao,-23.573599,-46.731689,onibus
1207019,Parada Pereira Do Lago,-23.574327,-46.730426,onibus
1207025,"Av. Corifeu De Azevedo Marques, 1495",-23.574652,-46.727802,onibus
1207028,Parada Santanesia,-23.572401,-46.722469,onibus
1207029,"Av. Corifeu De Azevedo Marques, 1117",-23.57347,-46.725138,onibus
1207032,Cultura Japonesa,-23.562835,-46.719542,onibus
1207041,Biociências I,-23.566507,-46.73041,onibus
1207042,Biociências II,-23.566309,-46.730232,onibus
1207345,"Av. Eng. Heitor Antônio Eiras Garcia, 2384",-23.58457,-46.753054,onibus
1211268,Arquitetura Urbanismo Design I,-23.560674,-46.730883,onibus
1211269,Oceanográfico,-23.560829,-46.730869,onibus
1211339,Butantã,-23.571874,-46.708048,onibus
1211342,"R. Ari Dos Santos, 37",-23.584417,-46.73975,onibus
1211348,"Av. Eliseu De Almeida, 141",-23.57616,-46.712983,onibus
1211349,"Av. Valdemar Ferreira, 112",-23.571687,-46.704831,onibus
1211351,"Av. Dr. Vital Brasil, 334",-23.571534,-46.707432,onibus
1211359,Terminal Metrô Butantã,-23.571891,-46.708796,onibus
1211361,R. Mmdc Ref.: Terminal Butantã,-23.572151,-46.709027,onibus
1211364,"Av. Dr. Vital Brasil, 569",-23.570983,-46.70966,onibus
1211365,"R. Mmdc, 380",-23.572057,-46.709319,onibus
1211366,"Av. Valdemar Ferreira, 315",-23.570283,-46.7061,onibus
1211369,"R. Cabral De Menezes, 20",-23.576433,-46.733395,onibus
1211370,"R. Mmdc, 364 Ref.: Lateral Terminal Butantã",-23.572251,-46.708867,onibus
1211371,"Av. Corifeu De Azevedo Marques, 547",-23.571314,-46.720165,onibus
1211372,"R. Ari Aps, 368",-23.58488,-46.742855,onibus
1211373,Terminal Metrô Butantã,-23.571884,-46.708304,onibus
1211376,Terminal USP (cidade Universitária),-23.552258,-46.732017,onibus
1211380,"R. Alvarenga, 1099",-23.572409,-46.711457,onibus
1211381,Parada Exclusiva,-23.571255,-46.709227,onibus
1211386,"R. Alvarenga, 1584",-23.568035,-46.711647,onibus
1211391,Terminal Metrô Butantã,-23.571713,-46.709314,onibus
1211392,"R. Pirajussara, 546",-23.5721,-46.708089,onibus
1211395,Educação Física I,-23.564346,-46.713094,onibus
1211396,Cptm Cidade Universitária I,-23.561744,-46.713219,onibus
1211397,Cptm Cidade Universitária II,-23.561317,-46.712868,onibus
1211398,CrUSP I,-23.557467,-46.719787,onibus
1211399,Raia Olímpica,-23.556683,-46.720517,onibus
1211401,São Paulo - Morumbi,-23.586132,-46.723471,onibus
1211402,Terminal Morumbi,-23.58572,-46.724003,onibus
1211404,Terminal Morumbi,-23.585784,-46.72397,onibus
1211408,Terminal Morumbi,-23.58562,-46.724134,onibus
1211411,"R. Pereira Do Lago, 108",-23.575855,-46.7303,onibus
1211412,R. Prof. Orlando Marques Paiva,-23.567996,-46.740378,onibus
1211417,"R. Ari Aps, 582",-23.584817,-46.745645,onibus
1211418,"Av. Afrânio Peixoto, 424",-23.567229,-46.70888,onibus
1211419,Pça. Vicente Rodrigues,-23.568559,-46.708164,onibus
1211421,"Av. Afrânio Peixoto, 401",-23.566916,-46.708737,onibus
1211422,Rua Da Biblioteca,-23.561479,-46.723713,onibus
1211423,Estação Hidrogênio,-23.553469,-46.73239,onibus
1211424,Metalurgia,-23.552224,-46.731491,onibus
1211425,Farmácia E Química II,-23.565906,-46.725313,onibus
1211426,Matemática E Estatística,-23.559089,-46.732653,onibus
1211427,"R. Prof. Máximo Ribeiro Nunes, 651",-23.584234,-46.735939,onibus
1211428,"R. Alvarenga, 1951",-23.564643,-46.711895,onibus
1313272,"Av. Dep. Emílio Carlos, 3747",-23.476019,-46.669985,onibus
1313284,"Av. Imirim, 4353",-23.475241,-46.665108,onibus
1313286,"Ac. Acesso, 399",-23.476636,-46.667505,onibus
1313298,"Av. Parada Pinto, 911",-23.469373,-46.661539,onibus
1313301,"R. Água Preta, 188",-23.473353,-46.657125,onibus
1313406,"Av. Gen. Penha Brasil, 257",-23.468954,-46.667405,onibus
1313407,"Av. Gen. Penha Brasil, 226",-23.469086,-46.667006,onibus
1313408,"R. Gomes Leal, 56",-23.467819,-46.666942,onibus
1313431,"Av. Masao Watanabe, 439",-23.463232,-46.665916,onibus
1313433,"Av. Gen. Penha Brasil, 1389",-23.460878,-46.671089,onibus
1313489,"R. Eugênio Castro, 93",-23.465944,-46.664336,onibus
1313491,"R. Solar, 163",-23.454709,-46.657976,onibus
1313492,"R. Solar, 163",-23.454593,-46.657824,onibus
1313501,"R. Koshun Takara, 338",-23.462206,-46.660413,onibus
1313502,"Av. Parada Pinto, 1161",-23.469648,-46.659173,onibus
1313503,R. Koshun Takara,-23.463881,-46.658461,onibus
1313504,"R. Koshun Takara, 472",-23.465103,-46.655861,onibus
1313505,"R. Koshun Takara, 720",-23.463116,-46.662609,onibus
1313506,"R. Koshun Takara, 85",-23.463276,-46.658432,onibus
1313507,"R. Koshun Takara, 105",-23.46278,-46.662549,onibus
1313509,"R. Gomes Leal, 560",-23.465919,-46.662528,onibus
1313512,"Av. Francisco Machado Da Silva, 1713",-23.454564,-46.652287,onibus
1313513,"R. Dario Vilares Barbosa, 24",-23.457058,-46.669778,onibus
1313516,Av. Inajar De Souza,-23.472329,-46.670181,onibus
1313517,Av. Inajar De Souza,-23.472365,-46.670444,onibus
1313518,R. Forte De São Caetano,-23.457458,-46.65615,onibus
